time,seconds_elapsed,z,y,x
1751389806703201800,0.033201904296875,-0.03774699568748474,-0.037615515291690826,-0.27108290791511536
1751389806713247700,0.043247802734375,-0.07662355154752731,-0.07231171429157257,-0.19988171756267548
1751389806723293000,0.05329296875,-0.0940384641289711,-0.04608505964279175,-0.1164502501487732
1751389806733339000,0.0633388671875,-0.09638897329568863,0.04486615210771561,-0.05149468779563904
1751389806743383800,0.0733837890625,-0.07987098395824432,0.14861255884170532,-0.010306606069207191
1751389806753430000,0.083429931640625,-0.0805724561214447,0.26958611607551575,-0.012723690830171108
1751389806763475000,0.093474853515625,-0.08257731050252914,0.34599143266677856,-0.030901722609996796
1751389806773521000,0.10352099609375,-0.06990145891904831,0.359967440366745,-0.06586609780788422
1751389806783566000,0.113566162109375,-0.05433047562837601,0.23150749504566193,-0.14613200724124908
1751389806793612000,0.123612060546875,-0.05724344402551651,0.08400993049144745,-0.2461579442024231
1751389806803656700,0.13365673828125,-0.03606226295232773,-0.07886121422052383,-0.31224873661994934
1751389806813703000,0.143702880859375,-0.025158215314149857,-0.19610129296779633,-0.2863644063472748
1751389806823748900,0.153748779296875,-0.03890411555767059,-0.23999425768852234,-0.1804036945104599
1751389806833793800,0.163793701171875,-0.052509672939777374,-0.21543776988983154,-0.031586792320013046
1751389806843840000,0.173840087890625,-0.040998976677656174,-0.15453234314918518,0.13136565685272217
1751389806853885000,0.183885009765625,-0.018551994115114212,-0.09197788685560226,0.24167963862419128
1751389806863931000,0.193930908203125,0.02013069950044155,-0.05254222825169563,0.2926516830921173
1751389806873975000,0.20397509765625,0.0460219532251358,-0.1117757260799408,0.2948506772518158
1751389806884021000,0.21402099609375,0.034456346184015274,-0.1520974040031433,0.23007507622241974
1751389806894066200,0.224066162109375,-0.051634594798088074,-0.08356760442256927,0.11068051308393478
1751389806904112000,0.234112060546875,-0.17018890380859375,0.07925688475370407,-0.012269782833755016
1751389806914156800,0.24415673828125,-0.2658661901950836,0.20194843411445618,-0.09484082460403442
1751389806924203000,0.254203125,-0.302559494972229,0.23640434443950653,-0.11070400476455688
1751389806934248000,0.264248046875,-0.23179130256175995,0.16857150197029114,-0.06247176229953766
1751389806944294000,0.2742939453125,-0.3623434603214264,0.03361988812685013,0.017566677182912827
1751389806954340000,0.284340087890625,-0.749894380569458,-0.08423351496458054,0.06973107159137726
1751389806964385000,0.294385009765625,-0.9991734027862549,-0.12161716818809509,0.07933489978313446
1751389806974431000,0.304430908203125,-1.2140830755233765,-0.1746191382408142,0.07172465324401855
1751389806984476200,0.31447607421875,-1.4906281232833862,-0.1805700659751892,0.05875508114695549
1751389806994522000,0.324522216796875,-1.8528704643249512,-0.1937343329191208,0.05031605437397957
1751389807004566800,0.33456689453125,-2.1672005653381348,-0.17890562117099762,0.03318644315004349
1751389807014613000,0.344613037109375,-2.199977159500122,0.15219959616661072,-0.11623713374137878
1751389807024658000,0.354657958984375,-2.001250743865967,0.6868278384208679,-0.35934069752693176
1751389807034704000,0.364703857421875,-1.6695022583007812,1.1011215448379517,-0.5618706345558167
1751389807044749000,0.3747490234375,-1.146954894065857,1.3732057809829712,-0.6152886748313904
1751389807054795000,0.384794921875,-0.6163837313652039,1.3307081460952759,-0.5902560353279114
1751389807064840200,0.394840087890625,-0.11348411440849304,1.0199639797210693,-0.5480484962463379
1751389807074886100,0.40488623046875,0.3113798201084137,0.6453369855880737,-0.49565666913986206
1751389807084932000,0.41493212890625,0.653454065322876,0.3313743770122528,-0.405570924282074
1751389807094977000,0.42497705078125,1.0048680305480957,0.16350683569908142,-0.2942180335521698
1751389807105023000,0.43502294921875,1.3187804222106934,0.08199057728052139,-0.2034088522195816
1751389807115068000,0.44506787109375,1.390773892402649,0.05228966847062111,-0.15453079342842102
1751389807125113900,0.45511376953125,1.21107017993927,0.09040791541337967,-0.17017629742622375
1751389807135159000,0.465158935546875,0.7985840439796448,0.15783622860908508,-0.3181479275226593
1751389807145205000,0.475205078125,0.36577436327934265,0.3727838397026062,-0.5429083704948425
1751389807155250200,0.485250244140625,-0.0008315783925354481,0.5836105942726135,-0.7847566604614258
1751389807165296000,0.495296142578125,-0.24007295072078705,0.6189367771148682,-0.9694889187812805
1751389807175340800,0.5053408203125,-0.3926126956939697,0.4503757357597351,-1.0713236331939697
1751389807185387000,0.515386962890625,-0.4977089762687683,0.16910234093666077,-1.1149407625198364
1751389807195433000,0.525432861328125,-0.5811253190040588,-0.027849866077303886,-1.1055773496627808
1751389807205478000,0.535477783203125,-0.6438068151473999,-0.04956198111176491,-1.0402164459228516
1751389807215523800,0.54552392578125,-0.6210362315177917,0.09288464486598969,-0.9104280471801758
1751389807225569000,0.555569091796875,-0.42386114597320557,0.3750489056110382,-0.7471811175346375
1751389807235615000,0.565614990234375,-0.02484557032585144,0.6148611903190613,-0.5989533066749573
