time,seconds_elapsed,z,y,x
1751389806688134000,0.0181337890625,0.021674668416380882,0.12673823535442352,-0.3264516294002533
1751389806698178800,0.0281787109375,-0.015509184449911118,0.014607971534132957,-0.2913263738155365
1751389806708224800,0.038224853515625,-0.062010906636714935,-0.058763448148965836,-0.23313391208648682
1751389806718270000,0.04827001953125,-0.09449347853660583,-0.057067811489105225,-0.14703232049942017
1751389806728316000,0.05831591796875,-0.10674908012151718,0.004253600724041462,-0.0712030753493309
1751389806738360800,0.06836083984375,-0.09137332439422607,0.10493546724319458,-0.01805862970650196
1751389806748406800,0.07840673828125,-0.08635406196117401,0.21536743640899658,0.003066896228119731
1751389806758452000,0.088451904296875,-0.08485709875822067,0.32079851627349854,-0.013096094131469727
1751389806768498000,0.098497802734375,-0.08198647946119308,0.37848418951034546,-0.037035781890153885
1751389806778543900,0.1085439453125,-0.0645638108253479,0.3204163610935211,-0.08937834948301315
1751389806788589000,0.118589111328125,-0.05818021669983864,0.15950949490070343,-0.18333600461483002
1751389806798634800,0.128634765625,-0.05325842648744583,0.01338557992130518,-0.2843611538410187
1751389806808680000,0.138679931640625,-0.03080318681895733,-0.1407661736011505,-0.30717140436172485
1751389806818726000,0.148725830078125,-0.03332280367612839,-0.21952863037586212,-0.23321513831615448
1751389806828770800,0.158770751953125,-0.05383953079581261,-0.22545629739761353,-0.09979397058486938
1751389806838816800,0.168816650390625,-0.05348905920982361,-0.17705653607845306,0.06179146096110344
1751389806848862000,0.178862060546875,-0.034394726157188416,-0.11558251827955246,0.2029283493757248
1751389806858908000,0.188907958984375,-0.003933222498744726,-0.05289996787905693,0.28363916277885437
1751389806868953000,0.198953125,0.03182903677225113,-0.065005362033844,0.3058243691921234
1751389806878998000,0.208998046875,0.03934101387858391,-0.13555249571800232,0.27606967091560364
1751389806889044000,0.2190439453125,0.000477504770969972,-0.12884186208248138,0.1853000819683075
1751389806899089200,0.229089111328125,-0.12002494186162949,0.0002545981842558831,0.05395910516381264
1751389806909135000,0.239135009765625,-0.22378169000148773,0.1593443900346756,-0.0520956926047802
1751389806919180000,0.249179931640625,-0.30325573682785034,0.24088504910469055,-0.10500391572713852
1751389806929226000,0.25922607421875,-0.2799443006515503,0.22204957902431488,-0.08309142291545868
1751389806939271000,0.26927099609375,-0.20068703591823578,0.11151054501533508,-0.01997929997742176
1751389806949316900,0.27931689453125,-0.5734989643096924,-0.024519458413124084,0.06203008070588112
1751389806959362000,0.289362060546875,-0.8937318325042725,-0.10702871531248093,0.08500490337610245
1751389806969408000,0.299407958984375,-1.1014751195907593,-0.13111567497253418,0.08760468661785126
1751389806979453200,0.309453125,-1.3473567962646484,-0.17413371801376343,0.07551845908164978
1751389806989499100,0.3194990234375,-1.6693814992904663,-0.17857986688613892,0.06107773631811142
1751389806999545000,0.329545166015625,-2.036949872970581,-0.19856688380241394,0.057668089866638184
1751389807009590000,0.339590087890625,-2.2246127128601074,-0.05722946673631668,-0.010468353517353535
1751389807019636000,0.349635986328125,-2.126934766769409,0.4322446286678314,-0.2264467179775238
1751389807029681000,0.359680908203125,-1.8617790937423706,0.916397213935852,-0.465973824262619
1751389807039726800,0.369726806640625,-1.4255763292312622,1.277529001235962,-0.5939626693725586
1751389807049772000,0.37977197265625,-0.8833302855491638,1.3975152969360352,-0.6007747650146484
1751389807059818000,0.38981787109375,-0.362866073846817,1.20063054561615,-0.5644122362136841
1751389807069863200,0.39986328125,0.10889292508363724,0.8437317609786987,-0.513689398765564
1751389807079909000,0.4099091796875,0.48231685161590576,0.4763984978199005,-0.4525725245475769
1751389807089953800,0.419953857421875,0.8221532702445984,0.23710016906261444,-0.34320876002311707
1751389807100000000,0.43,1.1778620481491089,0.12818273901939392,-0.23451769351959229
1751389807110045000,0.440044921875,1.374050259590149,0.0550408810377121,-0.16577617824077606
1751389807120091000,0.4500908203125,1.3497251272201538,0.08839643746614456,-0.13876667618751526
1751389807130136000,0.460135986328125,1.0051219463348389,0.11131640523672104,-0.21877574920654297
1751389807140182000,0.47018212890625,0.5756545066833496,0.25899213552474976,-0.41615381836891174
1751389807150228000,0.48022802734375,0.16575726866722107,0.5030772686004639,-0.656836748123169
1751389807160273200,0.490273193359375,-0.13877040147781372,0.6322296261787415,-0.8810328245162964
1751389807170319000,0.500319091796875,-0.3292870819568634,0.5634362101554871,-1.0201281309127808
1751389807180363800,0.51036376953125,-0.448974609375,0.3193279206752777,-1.0904078483581543
1751389807190410000,0.520409912109375,-0.5468588471412659,0.056773267686367035,-1.1103962659835815
1751389807200455000,0.530454833984375,-0.6193865537643433,-0.0512717105448246,-1.0710829496383667
1751389807210500900,0.5405009765625,-0.655264139175415,0.010484598577022552,-0.9748682379722595
1751389807220546000,0.550546142578125,-0.553499698638916,0.2303391993045807,-0.8252792358398438
1751389807230592000,0.560592041015625,-0.24573040008544922,0.5207505226135254,-0.6559685468673706
1751389807240637200,0.57063720703125,0.21733178198337555,0.6814110279083252,-0.5498974919319153
1751389807250683100,0.58068310546875,0.7209019660949707,0.7000981569290161,-0.5269879102706909
1751389807260729000,0.59072900390625,1.220947504043579,0.6283454298973083,-0.5407396554946899
1751389807270774000,0.60077392578125,1.6969547271728516,0.5031688809394836,-0.5661193132400513
1751389807280820000,0.610820068359375,2.1086015701293945,0.3655950129032135,-0.5813587307929993
1751389807290865000,0.620864990234375,2.4386329650878906,0.23994308710098267,-0.5708048939704895
1751389807300910800,0.630910888671875,2.672940254211426,0.1477670967578888,-0.5293200612068176
1751389807310956000,0.6409560546875,2.7963955402374268,0.0855652317404747,-0.45487484335899353
1751389807321002000,0.651001953125,2.7517545223236084,0.05325869470834732,-0.3333912789821625
1751389807331047200,0.661047119140625,2.563767910003662,0.06843498349189758,-0.18063822388648987
1751389807341093000,0.671093017578125,2.2414462566375732,0.11571647971868515,0.0013499563792720437
1751389807351138000,0.681137939453125,1.844771146774292,0.20130328834056854,0.23044918477535248
1751389807361184000,0.69118408203125,1.4225519895553589,0.31288254261016846,0.49256840348243713
1751389807371229000,0.70122900390625,1.018462061882019,0.39432573318481445,0.7394905686378479
1751389807381275000,0.71127490234375,0.6745347380638123,0.44790002703666687,0.95152348279953
1751389807391320800,0.72132080078125,0.4261337220668793,0.4959069490432739,1.105448842048645
1751389807401366000,0.731365966796875,0.2822639048099518,0.7728948593139648,1.1854108572006226
1751389807411412000,0.741411865234375,0.22534683346748352,1.5436760187149048,1.1265381574630737
1751389807421457200,0.75145703125,0.21191172301769257,2.5485739707946777,0.9185018539428711
