time,seconds_elapsed,z,y,x
1751389806703201800,0.033201904296875,-0.8986340163320302,-0.18892390448749063,-0.19922581053227184
1751389806713247700,0.043247802734375,-0.8039951731514186,-0.2032125420808792,-0.10721066691875457
1751389806723293000,0.05329296875,-0.42407589166462417,-0.1942810476064682,0.18097937522381544
1751389806733339000,0.0633388671875,-0.1984850021023303,-0.16870178519189358,0.33518180268108844
1751389806743383800,0.0733837890625,-0.014993497927114366,-0.2833089921027422,0.5018725403115153
1751389806753430000,0.083429931640625,0.10052081389129161,-0.4008510834217071,0.7176222001433372
1751389806763475000,0.093474853515625,0.10538644716627896,-0.43080549218058584,0.8170297920957207
1751389806773521000,0.10352099609375,0.039103345376253124,-0.3390367245435715,0.8508844231635332
1751389806783566000,0.113566162109375,-0.297523906872794,-0.1445937643736601,0.7124307689800858
1751389806793612000,0.123612060546875,-0.977250529994443,0.12266659472584723,0.598081336222589
1751389806803656700,0.13365673828125,-1.3576508729964494,0.3083884883016348,0.5669751270800829
1751389806813703000,0.143702880859375,-1.4681266791909933,0.26098142496049404,0.24632892249077556
1751389806823748900,0.153748779296875,-1.1143173329293727,0.02327449260354042,0.1713692508354783
1751389806833793800,0.163793701171875,-0.821190126645565,-0.21937866398394107,0.16823855159431694
1751389806843840000,0.173840087890625,-0.5275478835117071,-0.5097305603355169,0.1666281937882304
1751389806853885000,0.183885009765625,-0.2895597961258143,-0.6637625996619463,0.23517039961665867
1751389806863931000,0.193930908203125,-0.26639826237745584,-0.7105109068334102,0.33409956040233374
1751389806873975000,0.20397509765625,-0.2276257563907653,-0.6305068112701178,0.29465573102533815
1751389806884021000,0.21402099609375,-0.3006400661319494,-0.38076048155128955,0.3129273007750511
1751389806894066200,0.224066162109375,-0.2583604288071394,-0.19141689034700393,0.5628749982848763
1751389806904112000,0.234112060546875,-0.1643306574355811,-0.07980477359890938,1.0864306703552602
1751389806914156800,0.24415673828125,0.02194295173883438,-0.29920097323954103,1.2104705992609262
1751389806924203000,0.254203125,0.16532091058194637,-0.49356385391056534,1.1897788166269658
1751389806934248000,0.264248046875,0.3435001336932182,-0.4858756374955177,0.592172988961637
1751389806944294000,0.2742939453125,0.35639300607927143,-0.3331529272019863,-0.3199354259714484
1751389806954340000,0.284340087890625,0.345835956229642,-0.6461719979137182,0.864187849111855
1751389806964385000,0.294385009765625,0.12784721223413945,-0.9758043497741222,0.6471122013732791
1751389806974431000,0.304430908203125,0.12522212442755698,-0.9521177692383527,-0.4001237920604646
1751389806984476200,0.31447607421875,-0.024574542351439594,-0.7376134332925081,-0.2698722951635718
1751389806994522000,0.324522216796875,0.14127141501791773,-0.6691799485355615,0.19612316834181545
1751389807004566800,0.33456689453125,0.25967794114649295,-0.706033469158411,0.6409257678233087
1751389807014613000,0.344613037109375,0.2862947299152612,-1.0849158818781375,0.2051635300181806
1751389807024658000,0.354657958984375,0.13768069704957306,-1.6639894430309534,-0.9342181015409529
